"","hpl4_a","hpl4_b","hpl4_c","hpl7_a","hpl7_b","hpl7_c","hpl8_a","hpl8_b","hpl8_c","lpl2_a","lpl2_b","lpl2_c","lpl6_a","lpl6_b","lpl6_c","lpl7_a","lpl7_b","lpl7_c","mpl4_a","mpl4_b","mpl4_c","mpl5_a","mpl5_b","mpl5_c","mpl9_a","mpl9_b","mpl9_c"
"lpl2_a_DN15721_c0_g1_i1",0,0,0,0,0,0,0,0,0,20.2503741002634,1.9575538174191,2.46436737435025,0.780618573686183,0,0,0,0,0,0,0,0,0.773813318558973,0,0,0,0,0
"lpl2_a_DN15707_c0_g1_i1",0,0,0,0,0,0,0,0,0,48.0961048967299,5.82337933524985,0,0,0.665316763367764,0,0.656441378075306,0,0,0,0,0,0,1.00683637351594,0,0.528601733052765,0.551935861390753,0
"lpl2_a_DN15766_c0_g1_i1",0,0,0,0,0,0,0,0,0,20.1122242210753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274907458067714,0
"lpl2_a_DN15708_c0_g1_i1",0,0,0,0,0,0,0.583608090741285,1.62336861386562,0,26.1216125111353,0,0,0.389336152672029,0,0.893282048406606,0,0,4.49140983465538,1.03146137889012,0,0,0,0,0,0.879009570018726,1.37571791356577,0
"lpl2_a_DN15706_c0_g1_i1",0,0,0,0.30685340148247,0,0,0,0,0.728765672709788,56.0037060716754,0,0,0,0.663275417932211,2.67618500942626,0,2.3189317554566,1.49237168831436,0,0,0,0,1.00708022188846,0,2.47077777944789,1.38261502198209,0
"lpl2_a_DN15757_c0_g1_i1",0,0,0,0,0,0,0,0,0,20.3926695388177,0,0,0,0,0,0,2.36570870253827,0,1.02691860967385,0,0,0,0,0,0.697153223975603,0.271671662424052,0
"lpl2_a_DN15773_c0_g1_i1",0,0,0,0,0,0,0,0,0,28.4822581809943,0,1.23303004277947,0,0,0.894364058431852,0,7.0758956174807,0,0,0,0,0,0,0,0.174507519378783,0,0
"lpl2_a_DN15741_c0_g1_i1",0,0,0,0,0,0,0,0,0,16.3877293608342,5.87413193459363,1.23514640949604,0.390992888295226,0,1.78719307180962,0,0,0,0,0,0,0,0,0,0,0,0
"lpl2_a_DN15776_c0_g1_i1",0,0,0,0,0,0,0,0,0,20.442665730862,0,0,0,0,2.68092645180121,0,2.37037871559321,0,0,0,0,0,0,0,0,0.271187583036136,0
"lpl2_a_DN15778_c0_g1_i1",1.08941608359943,0,0,0,0,0,0,0.810525376725734,0,41.8770893780934,1.93166830337916,0,0,0,1.78271349944504,1.30359109001067,0,2.979163680547,0,0,0,0,0,0,0.353766170296979,0.832151328193027,0
"lpl2_a_DN15754_c0_g1_i1",0,0,0,0,0,0,0,0,0,28.2986307391557,0,0,0,0,0,0.663339192959364,2.34292831239832,4.50743534553542,0,0,0,0,0,0,0,0,0
"lpl2_a_DN15724_c0_g1_i1",0,0,0,0,0,0,0,0,0,18.2730529183431,1.95901223661977,0,0,1.35039658559736,1.78848319039537,0,0,0,0,0,0,0,1.00523344033865,0,0.1746404782457,0.272547117071483,0
"lpl2_a_DN15767_c0_g1_i1",0,0,0,0,0,0,0,0,0,65.1817595421929,1.91189896704964,4.91046145111062,1.15941032936998,0.650718715201989,1.7783315480283,0,0,0,0,0,0,0,0,0,1.06921975125899,0.280231913653048,0
"lpl2_a_DN12942_c0_g1_i1",0,0,0,0,0,0,0,0,0,16.0139396251875,0,4.9214891609859,0,1.32817648529489,0.892264250535474,0,2.32055181878696,0,0,0,0,0,0,0,0,0.276304748906349,0
"lpl2_a_DN12927_c0_g1_i1",0,0,0,0,0,0,0,0,0,51.6234705001938,1.92264882773982,0,1.9366162421056,0,1.78073236379794,0,4.60856851339335,0,0,0,0,0,0,0,0,0,0
"lpl2_a_DN12983_c0_g1_i1",0,0,0,0,0,0,0,0,0,18.3196796071026,1.96048759148828,1.23290317243415,0,0.676078061930211,0.894096942738355,0,4.72194340798628,0,0,0,2.78266749824797,0,1.00542088862722,0,1.04669471556422,0.271990072268936,0
"lpl2_a_DN12991_c0_g1_i1",0,0,0,0,0,8.53388662859775,0.583204188015459,0,0,84.2176126650981,0,9.8463182011182,3.11147271105783,1.33160707941324,5.35620832308814,0,0,4.48476321576783,0,0,0,0,0,0,0.176125755413792,0.551613859739172,0
"lpl2_a_DN12971_c0_g1_i1",0,0,0,0,0,0,0,0,0,36.2643797225918,1.95130205300795,3.69639337226535,0.389551163591625,0,0.893653618892256,0,0,1.49940537209712,0,0,0,0,0,0,1.05288220339261,0.823279272051323,0
"lpl2_a_DN12982_c0_g1_i1",0,0,0,0,0,0,0,0,0.730663452941792,67.6358578602325,5.7797950096428,0,0.387634011106408,2.6316038166063,2.67239757198651,0.649496047494821,2.30806445502023,1.48721594463341,0,0,2.7877926147985,0,0,0,1.24052559713617,1.66862809975218,0
"lpl2_a_DN12975_c0_g1_i1",0,0,0,0,0,0,0,0,0,16.1666717058609,0,0,0,0,0.893828570323646,0,0,0,4.1174534113597,0,0,0,0,0,0,0,0
"lpl2_a_DN12957_c0_g1_i1",0,0,0,0,0,0,0,0,0,39.983919357112,1.93674411285953,0,0.388421531423356,0.662796752610567,0,0,2.31799494971119,0,0,0,2.78774355274666,0,0,0,0.882740174452747,0.55332039190676,0
"lpl2_a_DN12901_c0_g1_i1",0,0,0,0,0,0,0,0,0,32.1531379452687,0,2.46296957028891,0,0.668025507479997,0,0,4.65890122664205,0,0,0,0,0,1.00630574397885,0,0.527370497997926,0,0
"lpl2_a_DN12977_c0_g1_i1",0,0,0,0,0,0,0,0,0.725789343146634,26.2512480304752,0,0,0.389853737854101,0,0,0.662962017901435,0,1.50174963629862,0,0,0,0,0,0,0,0,0
"lpl2_a_DN12999_c0_g1_i1",0,0,0,0.603315851439398,0,0,0,0,0,10.2703556732016,0,1.23519369936278,0,0,1.78720756928084,0,0,0,0,0,0,0,0,0,0,0,0
"lpl2_a_DN12947_c0_g1_i1",0,0,0,0,0,0,0,0,0,30.4471567825511,7.83426554747516,0,0.390478534480089,0,0,0,0,0,0,0,0,0,0,0,0.174663675975979,0,0
"lpl2_a_DN12922_c0_g1_i1",0,0,0,0,0,0,0,0,0,22.5705126510836,0,0,0.391114727682088,0,0,0,2.37601034808757,1.51375961094672,0,0,0,0,0,0,0,0,0
"lpl2_a_DN12962_c0_g1_i1",0,0,0,0,0.698242079370524,0,0,0,0,34.5148443346112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lpl2_a_DN12976_c0_g1_i1",0,0,0,0,0,0,0,0,0,22.5270585524732,0,1.23508141702296,0,2.03448941344199,0,0,2.3728513898866,0,0,0,2.77508494045221,0,0,0,0,0,0
"lpl2_a_DN12950_c0_g1_i1",0,0,0,0.303807581505978,0,0,0,0.813559872964522,0,18.2353325978328,0,1.23222007110191,0.390314693425694,1.34798531589668,0,0,2.35017560248662,0,0,2.55430896435126,0,0,0,0,0,0,0
"lpl2_a_DN12926_c0_g1_i1",0,0,0,0,0,0,0,1.62252370605094,0,26.0586290577562,0,0,0,0,0.892620807039096,0,0,2.98918661677611,0,0,0,0,0,0,0,0,0
"lpl2_a_DN12985_c0_g1_i1",0,0,0,0,0,0,0,0,0,18.1457391817355,0,4.92924600339459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lpl2_a_DN12903_c0_g1_i1",0,0,0,0,0,0,0,0,0,26.6080788223588,1.95796701322018,1.23472722429839,0,0,0,0,7.11627741275593,0,0,0,0,0,0,0,0,0.270874777507237,0
"lpl2_a_DN230_c0_g1_i2",0,0,0,0,0,0,0,0,0,114.517254198351,7.64438964134733,0,1.15921836012004,0,1.77815088758054,0,9.17264143236668,0,0,0,0,0,0,0,0.356515075996679,0,0
"lpl2_a_DN230_c0_g1_i4",0,0,0,0.310846726080913,0,0,0,0,0,204.856907620459,3.81249336113605,6.13498584523375,0.772035532232326,3.23985126374933,2.66557910358459,0.640086008908316,2.28847892341454,1.4776599312689,0,0,2.78731870770615,0,2.01735161586769,2.02020869034351,5.53619535440576,2.24851165030642,0
"lpl2_a_DN219_c0_g1_i2",1.08496586143637,3.40455493749198,0,0,1.43390293765245,0,1.74123288987754,2.4253658189345,0,253.604693924439,7.60895386836054,1.22655436231145,2.69986794976893,0.646026162556862,5.32841699865755,0.638242339226024,11.423030213194,0,0,0,11.1488293771304,0,1.00887695212244,0,0.894303075601158,1.68995140606716,0.832086676005824
"lpl2_a_DN219_c3_g3_i1",0,0,0,0.307495415341263,0,0,0.582458436529846,0,0,59.8522216297323,0,0,0.388110123120221,0,0,0,0,2.98007470007674,0,0,0,0,3.02197869865957,1.00859535761209,1.76822201931068,0.83175577801339,0
"lpl2_a_DN264_c0_g1_i1",0,0,0,0.930683582594995,0.714265663850639,5.72699560823611,1.74303870076917,0,0.73326663946896,197.437725859557,3.82207364961778,6.13760769917965,3.09121025017416,1.95089689628771,2.66720583472556,1.28458755779366,9.17240769716548,0,0,0,2.78744367105907,0,1.00843359899208,4.03932673779392,4.27827936793502,1.40179169816141,0.831377042201342
"lpl2_a_DN274_c0_g1_i1",0,0,0,0,0,0,0.583072824545412,0,0,70.1255862782528,0,3.69174282130863,0,0,0.892484945734517,0,0,0,0,0,0,1.55869511970234,1.00685800350399,0,0.704999844298101,0.276045822206177,0
"lpl2_a_DN274_c1_g1_i1",0,0,0,0.30632603323985,0,0,0,0,0,78.1689526584561,0,1.2306869710695,1.16658656731478,0,0,0,0,2.98900648086733,0,0,0,0,1.00682188091943,0,0,0.551844334439736,0
"lpl2_a_DN227_c0_g1_i1",0,0,0,1.54960571373719,4.28125786656282,0,0,1.61851687469837,0,166.040007930628,5.74026637334968,9.82224567095772,0.386591563059011,1.95438227171512,3.55734844413474,0.643394965698338,9.18160719010792,5.92417413725605,0,0,0,0,0,6.05817138277163,2.49340498616587,2.24007183801801,0
"lpl2_a_DN242_c0_g1_i1",0,0,0,0,0,0,0,0,0,111.9327992594,9.68166297328444,9.84114716864964,5.43787152972549,0,1.78381679492066,1.30796046952603,4.63519564278356,4.47518199230231,1.03342845238778,0,0,0,0,0,0,0.55343322288869,0
"lpl2_a_DN242_c0_g2_i1",0,0,0,0,0,0,0,0,0,166.595387680772,3.84062681928729,0,0.387138720875291,0,0,0.646583136997827,0,0,0,0,8.362982471067,0,0,1.00929850284278,1.42109605941156,3.06907780512052,0
"lpl2_a_DN275_c0_g1_i3",0,0,2.21662309179824,0,0,0,0,0,0.734462588335132,110.183828413181,1.90394616116606,0,0.385832915989749,0.646853940583322,0.888264498542221,1.27805483963191,9.14502633132608,2.95314436795649,0,0,0,0,3.02637427860803,1.01023463920982,0.178743855342639,0.281404766132967,0
"lpl2_a_DN275_c0_g1_i4",2.16758382201954,0,2.2297980431699,1.87415143100745,3.59643643855268,2.87346027034928,1.7396582579481,0.807901055877462,0,460.283855341788,7.57868275881767,8.57995750003033,2.69558263508409,3.21183343004445,5.32319430156655,1.90431162183465,6.83184758667079,4.41651604384223,0,0,2.7869800049789,0,1.00925287163542,6.06453355768635,10.7628595957011,5.65583508939136,0
"lpl2_a_DN275_c0_g2_i1",1.0881769199705,0,0,0,0,0,1.74552132510474,0,0,121.157328082063,5.77007723604841,8.60190954258286,4.64854710071918,0,3.56176784396848,2.59196878896805,18.4396242970051,1.48570192112247,0,2.57573245136955,0,0,0,0,0,0.27856911357424,0
"lpl2_a_DN215_c0_g1_i1",0,0,0,0,0,0,0,0,0,18.3196796071026,0,0,0,0,0,1.33385540796087,0,1.50735474560501,0,0,0,0,0,0,1.04669471556422,0.271990072268936,0
"lpl2_a_DN215_c0_g2_i1",1.08407291175611,0,0,0.936364326690642,0.718728315177005,0,1.74003541490857,0.808033959045673,0,366.592722698038,3.79294928620756,4.90364446998513,1.15568876608256,2.57295077225315,3.54962991070228,2.54238815008407,9.11611837103996,1.47302960819203,1.03963124219017,0,5.574072473847,0,2.01832744877586,3.03196448916154,6.63249088530358,4.80284636719841,0.832550333790679
"lpl2_a_DN215_c0_g3_i1",0,0,0,0,0,0,0,0,0,48.1228103461648,0,0,0.777883903984832,0.665848190088783,0.892713432462354,0,0,2.98993138206966,0,0,0,0,0,0,1.23284396670087,1.37897802136753,0
"lpl2_a_DN215_c0_g4_i1",1.08784720662204,0,0,0.308931344381391,0,0,0,0,0,99.2050419595129,0,2.45722753851561,1.54882615348893,0.655244985421542,0,0,6.90858902656761,1.48468200142198,1.0357631831583,0,2.78767925844352,0,0,0,0,0.278883167092657,0
"lpl2_a_DN220_c0_g1_i1",0,0,0,0.932124253198608,0,0,0,0,0.7338932857436,181.314149815745,7.62926868119559,2.45422961673586,0,1.29698032015939,2.66594370240846,0.640578976513094,4.5790251426571,0,0,0,0,0,0,2.02008714155862,3.92730983576617,2.24724637660361,0
"lpl2_a_DN220_c0_g2_i1",0,0,0,0,0,0,0,0,0,79.0138488341979,1.91204626564003,1.22763137572493,1.54592745301404,0,1.77836472249684,0.642759646076784,4.58815078286641,7.40197907434188,0,0,5.57493776756978,0,0,0,0.71277331619045,0.280210330931873,0
"lpl2_a_DN220_c0_g3_i1",0,0,2.19142843141581,0,0,0,0.581760079233073,0,0,142.922304299227,0,11.0584548628027,1.54913303578242,0,1.78062025039053,1.29486151568166,11.5189843377461,0,0,0,5.5753996009064,0,0,0,0.177514712595097,0.557486134665303,0
"lpl2_a_DN206_c0_g1_i3",0,0,0,0,0,2.87062496690115,0,1.61648397728382,0,422.069918510791,18.9931196943113,14.7147446850857,5.39642937982455,1.93382792293729,1.77546822707477,2.54759342997394,11.4088787418663,10.3206367879892,0,0,0,0,2.01804584738541,9.09446220425487,0,1.4104756807353,0
"lpl2_a_DN237_c0_g1_i1",0,0,0,0,0,0,0.585349905752864,0,0,58.7176120490835,0,7.39373054847112,1.95139753393097,0,2.68270875966406,1.9935480793505,4.69671072030709,3.00732073611433,0,0,0,0,0,0,0.174928995071043,0,0
"lpl2_a_DN237_c0_g3_i1",2.1743652580847,0,4.39759067912465,0,0.712536161124092,0,0,2.4284831454436,0,97.01352167629,0,1.22814099870865,1.54742760990857,1.30617594977328,3.55884370339885,0,2.29861573514989,0,0,0,0,0,0,2.01900729766027,1.95663138912771,0.838567856444146,0
"lpl2_a_DN225_c0_g1_i1",2.16897522778649,0,2.22341338052545,0,3.58951613177443,0,1.74059174063174,0.808229818349659,0,343.517289240721,3.79829103241406,33.1076738523209,6.1671325908759,1.2890575699798,8.87714991260395,3.82093181057163,31.9426058120295,11.7943817371189,4.15684733939906,2.59079554341921,0,0.790810422371144,0,13.1365669281899,0.716290842449544,0.846360087670442,0
"lpl2_a_DN225_c0_g1_i8",6.50630096737729,0,0,0.623718587751952,1.43622079852084,0,0,0,1.47077914009717,386.575180403586,3.79694794596708,12.2613511361892,0.385391482763415,0.644203993437794,2.66291337982969,1.90954152368182,9.12385957704332,0,3.11795178949035,2.59121733018853,5.57419412609004,0,0,2.02108567678495,10.9262508960796,4.51552842287889,0.832389614663534
"lpl2_a_DN225_c0_g2_i1",0,0,0,0.93204106316867,0,0,0,0,0,96.5795759638372,0,0,0.386120812898561,0.648594271048189,0,0,2.28971945332803,2.95653358192568,0,0,0,0,0,1.01003139381743,2.49899312503504,0.280874169077522,0
"lpl2_a_DN225_c0_g2_i3",0,0,2.22060519354595,2.49210146266434,0,0,0,2.42512296997957,0,835.064940221466,13.3078795231769,15.943599993454,1.92802847401137,0.64548713808391,4.43971073887967,0,11.4176503149814,1.47523662336905,0,0,2.78717531982549,0,0,1.01039379891039,3.04192616205752,2.25459466705499,0.832176271310942
"lpl2_a_DN225_c0_g3_i1",0,0,0,0,0,0,0,0,0,37.9948035185486,5.81188813138611,0,1.16539318163196,0,0,0.654428220871474,2.31852573675567,0,0,0,0,0,0,0,0.529535454280001,0.276582442943271,0
"lpl2_a_DN205_c0_g1_i1",0,0,0,0.307576791079675,0,0,1.16481752842273,0,0.729779080650131,107.698147450718,0,13.5272527042472,2.71637652676583,0.660526092393014,0.891386719078433,0,13.8791620361682,0,0,0,2.78790016399902,0,0,0,0,0.277344801247201,0
"lpl2_a_DN205_c0_g2_i1",1.08795813554602,0,0,1.54418713281658,0,0,0,0,0,162.75440982718,5.76573078238467,6.1434627517113,1.16179489075278,0.655606862889353,3.56113780015349,0.647323341205275,0,0,2.07129547159028,0,8.36308479607426,0,1.00787655751738,0,5.50343589215951,1.11510587826587,0
"lpl2_a_DN244_c0_g1_i1",0,0,0,0,0,0,0,0,0,66.1598388061075,0,1.23075147770093,0.77781214658922,0,0,1.97017752473494,2.32382448555695,2.98951252367921,0,0,0,0,0,0,0.880738998067077,0.827562471936984,0
"lpl2_a_DN216_c0_g1_i1",1.08528103510812,0,2.21614704104722,0.311101382480772,0,0,0,0,0.734405415753092,175.142495623037,3.80856868516045,3.68034252211882,0.385860116384123,3.23508978288125,0.888303053101278,0,4.57316671397894,4.43019652367948,0,0,5.57452992803603,0,0,3.03064653750245,1.251045332775,1.12541834956023,0
"lpl2_a_DN282_c0_g1_i1",0,0,2.11905620194454,0,0.696548191858622,0,0,0,2.17116764707307,38.7661032597537,1.95931412581443,1.23362995035905,0,0,3.57364360902017,0,2.36745882575969,4.52899917564252,1.02671171629705,0,0,0,0,0,0.174254053837811,0.271588444658878,0
"lpl2_a_DN258_c0_g1_i1",0,3.4057148438388,0,0,0,0,0,0,0,62.8645817908287,1.90077126909789,2.45278270104879,0,0,0.887901546036284,0,0,4.42520600481696,0,0,2.78716502036998,0.790355470146294,0,0,0,0,0
"lpl2_a_DN258_c0_g1_i3",0,0,0,0,0,0,0,0,0,109.576226284323,0,4.90192319949116,0,0,5.32179401201242,1.90154594037807,0,4.41364069013077,0,0,0,0,0,0,0.718081165574725,0,0
"lpl2_a_DN258_c0_g1_i7",0,0,0,0,0,0,0,0,0,61.6667237047404,0,0,0.775261329989256,0.657880068861882,0.890794509554686,0,9.23209434883849,0,0,0,2.78779178873957,0,0,2.01787336343471,0,0.278110775518747,0
"lpl2_a_DN258_c0_g1_i9",0,0,2.23240168094082,0.312597604981865,0.719850775143888,2.87457062659979,0.579759280730345,3.23106762114675,2.20903438509985,639.909735484362,11.3571397719533,0,1.9246789434623,3.84894975115551,3.54795544779826,1.26788019306086,0,7.35654363919848,2.08039957241184,0,13.9346108088567,0,3.02802667268934,4.04342658931094,8.79581615836726,5.0951782049078,0
"lpl2_a_DN258_c0_g2_i2",1.0850559894969,0,2.21820644455826,0,0,0,0,0.808497710795101,0,190.749464408052,1.90282289612168,4.90647662704511,1.15722751001049,0,4.44068146726467,1.27702190149418,6.85551298811688,1.47604055628608,1.03863479744951,0,0,0,1.00884771106079,4.04119240715444,0.715282514628551,0.563143259997095,0
"lpl2_a_DN217_c0_g1_i3",1.08584547307696,0,0,0.621248964176181,0,0,0.580803641013444,0.808868763051191,0.733784297594727,149.828416601506,3.81592683499136,4.90874279864185,1.15846628396794,0.648804165836067,0,1.92263008317128,0,0,0,0,8.36209351947531,0,0,1.01000683721704,2.85552227624736,1.4040522433497,0
"lpl2_a_DN217_c0_g1_i4",0,0,0,0,0,0,1.16144440033934,0,0,133.979177340494,1.90677155378877,4.90821952669019,1.93029940060797,0.648225132726965,2.66575794695223,0.640327686368428,11.4449288471665,0,1.03801574184519,0,0,0,1.00864936475851,2.02014911659341,0.357102418501655,0.842959125404653,0
"lpl2_a_DN281_c0_g1_i3",0,0,0,0,0,0,0.58335860927885,0,0.727653594747006,24.0783751201345,0,4.92415604149254,1.16721565240396,0,0.89295498129548,0,0,0,0,0,0,0,0,0,0,0,0
"lpl2_a_DN281_c0_g1_i4",0,0,0,0.622422930797301,0.716583531599687,0,2.32197410639112,0,0.734548584297958,363.909776688531,3.80687527079061,8.58681058821171,1.54316798807926,0.646607363263417,0,1.27758714115605,0,2.95266309405068,0,0,5.57448262899775,0.789611128897465,0,0,10.1903801537482,2.81480271602651,0
"lpl2_a_DN295_c0_g1_i1",0,0,0,0,0,0,0,0,0,20.450109381612,0,1.23475020302151,0,0,1.78729745945091,0.668108158642644,0,0,0,0,2.77710000170587,0,0,0,0.696536804567686,0.271106690504194,0
"lpl2_a_DN295_c0_g2_i1",0,0,0,1.54588124668105,0.711788057910207,0,0,0.809669306205662,0,172.45617652947,1.91924631096306,6.14204059269721,1.93527122439942,3.92582181882245,2.66996548206245,0,2.30101126836522,2.96755959392287,1.03606380448732,0,8.36291249411401,0,0,10.0936017647113,5.50896360055751,2.23329199829377,0
"lpl2_a_DN295_c0_g3_i1",0,0,0,0,0.69481142480489,0,0.589196838549288,0.817163707684806,0,63.5389419650041,1.9579798612156,2.46987651440443,1.17312521954476,0.677986484832594,0.89329923917619,0,16.6155734526725,0,0,0,0,0,0,0,0.174002604004454,0,0
"lpl2_a_DN286_c0_g1_i1",0,0,0,0,0,0,0,0,0,55.667994466873,0,0,0,0,0,0,2.30691474157638,1.48665668445914,1.03510792501722,0,0,0,0,0,1.06378534394908,0.278276202359647,0.830212185700015
"lpl2_a_DN263_c0_g1_i1",1.08671412429218,0,0,0.619780226240467,0,0,1.74357274256719,0,0,199.666774148969,1.91366385391221,4.91122760578452,2.7062757456225,0.65157857607949,1.77872853010502,0.643506628585177,11.478173941629,1.48115728199435,1.03693657494726,0,2.78750847643253,0,0,3.02904413099141,3.02742863668755,0.839920947699268,0
"lpl2_a_DN210_c0_g1_i1",3.25156611831626,0,15.604505817996,5.30918537571715,2.87664422191506,0,10.4384606962529,6.46344867470189,1.47193332404809,1780.77280294962,37.9015537749548,72.3194894455277,17.7153487351366,11.5661362799445,22.181153148761,4.44469866043376,61.497272679197,20.6131180855078,6.239104247308,7.78006113386532,22.2959424309431,0,2.01846556820207,7.07513018015691,62.9528622683292,19.7911320476798,0
"lpl2_a_DN296_c0_g1_i1",0,0,2.22117833181872,0.62313101646728,0,0,1.1606124831175,2.42503450627963,0,190.553570284489,13.3050463994961,7.35831448248628,0.771146072470148,0,5.32737464965418,0,2.28313865128509,2.95008960019637,0,0,5.57432710580797,0,2.01790548140597,0,4.11618532165163,3.66450104693017,0
"lpl2_a_DN296_c0_g1_i5",0,0,0,0.311234012360231,0,0,1.7414448143062,0,0,232.095780339404,13.322850320086,18.4000206857855,3.08622437719397,0.646523345504276,5.32912022433118,1.27742777581227,0,8.85749713683038,0,0,0,0.789659439887076,0,3.03081952094714,0.178790444712311,0.28150601772666,0
"lpl2_a_DN296_c0_g4_i1",0,0,0,0,0,0,0,0,0,34.3990084153863,1.95676974828754,1.23243537130309,1.95091011320245,0.673226995879606,0.893970495758674,1.99221129707987,0,0,0,0,0,0,0,2.01620903229953,0,0,0
"lpl2_a_DN223_c0_g1_i4",0,0,0,0,0,0,0,0.809359081740983,0,71.2090644653283,1.91484220592504,1.22793439241411,0.386704628447562,0.652153118856087,0,0,11.4838516383034,2.96342308094701,0,0,0,0,0,1.00961378017724,0,0,0
"lpl2_a_DN223_c0_g1_i6",0,0,2.22277920111718,0,0.717765572969363,0,0,0.808262457499771,0,162.960959492804,0,3.67877992440222,0.385481875522503,2.57897926043044,3.55106511379952,1.27405381363943,11.4102335964873,1.474509540894,0,0,0,0,2.01801797206824,1.01048006615454,3.04371468491207,1.69231958900375,0
"lpl2_a_DN298_c0_g1_i4",0,0,0,0.618969462068363,0,0,0,0,0,89.0971149138381,0,2.45629727466981,0.773725076746148,0.653122628337137,0,0.644969836319007,0,0,0,0,2.78758307335374,0,0,0,2.13444969763853,2.23609838788628,0
"lpl2_a_DN276_c0_g1_i2",0,0,0,0,0.708639878560127,0,1.1645372933274,1.62079546438445,0,65.7488027045648,0,0,0,3.95693402653038,3.56461560578094,0.650999629084708,13.8670071956282,0,0,0,0,0,0,0,0.531010450926217,0.555286082987077,0
"lpl2_a_DN265_c0_g2_i2",0,0,0,0.310118980805683,0,0,1.16214061065399,0,0,150.114381662825,1.91188271252975,1.22761359543424,0.772937625356311,1.30142159926422,0,0.642684150043269,2.29391768464963,1.48031878444624,0,0,0,0,0,1.00978334583483,3.02947465366456,1.40117147817344,0
"lpl2_a_DN265_c0_g4_i1",0,0,0,0,0,0,0,0,0,39.5516795207403,7.65751146442486,1.22788419097638,2.32000605668171,0.651926672788577,0,0,0,0,0,2.58128450328971,0,0,0,2.01928086059368,0,0,0
"lpl2_a_DN265_c0_g6_i1",0,0,0,0,0,0,0,0,0,7.97764055190504,0,0,0,1.32105218478603,0,0,0,0,0,0,2.78790016399902,0,0,0,0,0,0
"lpl2_a_DN290_c0_g1_i3",2.16825408192249,6.81768470080273,4.4534417981066,1.56037879260075,4.31172378384328,0,2.32014406514603,0.808059542637131,0,552.924008054931,18.9682267770335,11.0335515874654,3.85257794068862,5.1472466388757,12.4242667047445,3.81453942421369,20.5142989990226,7.36597480718018,6.23745945467934,0,11.1481877526818,0,2.01829298375289,8.08508286810991,7.52776608356399,4.51948973792285,0.832522365180818
"lpl2_a_DN290_c1_g1_i3",0,3.39978684680709,6.63161173358534,0.621165658009805,0,0,0.580825628206915,0,0,212.947476941043,3.81657120418348,3.68166302007304,4.24799360348567,3.89376451338511,2.66627301453491,0,22.9044742029535,2.95724559557177,0,2.5850756224932,2.78737297528437,0,4.03429181348805,3.02996553397605,3.3905167203839,2.52686654863095,0
"lpl2_a_DN226_c0_g1_i1",0,3.38832552622222,0,0.308708505050079,0.710686223992087,0,1.16362438509442,0.809926143400157,0,135.032999491419,1.92293518953211,2.45760067715431,1.16203522715884,0.656105397834615,7.12317429699044,0.647795590737611,2.30454563747846,2.97100707392733,2.07097798004925,0,0,0,0,0,5.85625679515599,0.83589016300335,0.830414558012664
"lpl2_a_DN226_c0_g2_i1",0,0,0,0,0,0,0,0,0,68.3111974352697,1.94593940268486,3.69428017588918,1.16795673081914,0.667815766504247,0,1.31772422814158,6.98706324189733,0,0,0,0,0,0,0,0,1.10068407675766,0
"lpl2_a_DN253_c0_g1_i2",0,0,0,0.310249109790856,0.714315732047076,0,0.581001695090519,0,0,215.189859272318,1.9108718518631,9.8200285388263,4.63665724697994,1.30043733397647,4.44525002161808,0.642217662670498,27.5153136681046,2.95968505782926,0,2.58346415144663,8.36231854066333,0,2.01688394691067,0,0.178272812414975,0.56076510275612,0
"lpl2_a_DN253_c0_g1_i5",0,0,0,0.309140407897728,0,0,0.581585440126683,0,0,130.846635698143,1.91952767151891,4.91375293894281,1.54830610974647,0,0,0,2.30128203607448,1.48391175323738,0,2.57809316218704,0,0,0,0,3.55379286162571,2.23296605579509,0
"lpl2_a_DN279_c0_g1_i2",0,0,0,0.310924866850256,0,0,0,0,0.734175688244461,151.62833407262,3.81128800072794,3.6807924701448,1.54387752606636,1.94303302788007,0.888457855678197,0,0,0,0,0,0,0,1.00870614158187,0,6.43060837945763,1.6869187115949,0
"lpl2_a_DN279_c0_g1_i5",0,0,0,0,0,0,0,0,0.733037865057142,156.078959625427,7.64958868255074,4.9106780122371,6.95717740990544,1.95288408437161,6.22455302747601,3.85752985634785,9.17765491967877,11.8444884821844,0,0,2.78747755727487,0,0,0,0,0,0
"lpl2_a_DN256_c0_g1_i1",0,0,0,0,0,0,0,0,0,16.2337503760564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lpl2_a_DN256_c0_g1_i2",0,0,0,0,0,0,0,0,0,182.494324810205,3.91686251234436,12.3492431240961,2.34614439510617,0.67831508287011,0.893219675701236,1.33848313230897,4.74968599656031,1.51319812278621,0,0,2.77324097332719,0,1.00598550007314,0,0,0,0
"lpl2_a_DN256_c0_g2_i1",0,0,0,0,0,0,0,0.809719265234889,0,273.645564346148,0,0,0.387110705232332,1.96395690199557,1.78013567249901,0,0,0,0,0,2.78765313253258,0,0,0,1.42128573344141,2.79058276867538,0
